country	year	countrycode	CTRY	gdpgrowthannual	gdpgrowthL	inflationgdpdeflatorannual	inflationlog	offdevassistandoffaidcurrentus	ODAlog	exportsofgoodsandservicesofgdp	externaldebttotaldodcurrentus	fordirinvestnetinflowsbopcurrnt	populationgrowthannual	popgrowlog	estimate	estlessthan	lowestimate	estlowlessthan	highestimate	esthighlessthan	polityivdata	democ	autoc	polity	polity2	polity2L	polity2D	mevpdata	ind	intind	intviol	intwar	civviol	civwar	ethviol	ethwar	inttot	civtot	actotal	gdppercap	totalpop	unemp	regtranscat	totalhealthexpPPP	govhealthexpPPP	hipc	incomegroup	urbanpopprct	loggdpcap	regionwbnum	incomegroupwbnum	lendingcatwbnum	othercatwbnum	africayes	devgyes	popdens	regionsingle	refsasylum000	refsorigin000	diffest	GovHealthExPercGDP	TotalHealthExPercGDP	healthExpPCap	perCapHealthConDol	LOGhealthpercapcurr	LNrefsasylum	intwarlag2y	civwarlag2y	ethwarlag2y
"Afghanistan"	1975	"AFG"	1					69450000	18.05611801147461	12.676056861877441			2.0469257831573486	0.7163390517234802								0	7	-7	-7				1	0	0	0	0	0	0	0	0	0	0	177.56312561035156	13328589		"NA"			1.0	1		5.179326	6	3	4	2	0	1		6.0												
"Afghanistan"	1976	"AFG"	1					71430000	18.084228515625	13.217391014099121			1.8503175973892212	0.6153572797775269								0	7	-7	-7	-7	0		1	0	0	0	0	0	0	0	0	0	0	188.21983337402344	13577506		"NA"			1.0	1		5.237611	6	3	4	2	0	1		6.0												
"Afghanistan"	1977	"AFG"	1					85610000	18.26531219482422	11.662904739379883			1.633529543876648	0.4907430410385132								0	7	-7	-7	-7	0		1	0	0	0	0	0	0	0	0	0	0	213.99234008789062	13801120		"NA"			1.0	1		5.36594	6	3	4	2	0	1		6.0										0.0	0.0	0.0
"Afghanistan"	1978	"AFG"	1					82520000	18.228551864624023	10.841750144958496			1.1746304035186768	0.160953551530838								-77	-77	-77	0	-7	7		1	0	0	0	0	7	0	0	0	7	7	236.31878662109375	13964188		"NA"			1.0	1		5.465182	6	3	4	2	0	1		6.0										0.0	0.0	0.0
"Afghanistan"	1979	"AFG"	1					105470000	18.47393798828125				0.40836891531944275	-0.8955842852592468								-66	-66	-66		0			1	0	1	0	0	7	0	0	1	7	8	263.73675537109375	14021330		"NA"			1.0	1		5.5749516	6	3	4	2	0	1		6.0		500								0.0	0.0	0.0
"Afghanistan"	1980	"AFG"	1					33010000	17.312320709228516				-0.5402429699897766									-66	-66	-66					1	0	1	0	0	7	0	0	1	7	8	261.1343078613281	13945785		"NA"			1.0	1		5.565035	6	3	4	2	0	1		6.0		1734.921								0.0	7.0	0.0
"Afghanistan"	1981	"AFG"	1					23910000	16.98980712890625				-1.554733395576477									-66	-66	-66					1	0	1	0	0	7	0	0	1	7	8	253.3594512939453	13730642		"NA"			1.0	1		5.534809	6	3	4	2	0	1		6.0		3879.984								0.0	7.0	0.0
"Afghanistan"	1982	"AFG"	1					9330000	16.04874610900879				-2.41306734085083									-66	-66	-66					1	0	0	0	0	7	0	0	0	7	7	256.5704345703125	13403278		"NA"			1.0	1		5.5474033	6	3	4	2	0	1		6.0		4488.214								0.0	7.0	0.0
"Afghanistan"	1983	"AFG"	1					13280000	16.401769638061523				-2.935304880142212									-66	-66	-66					1	0	1	0	0	7	0	0	1	7	8	261.1825256347656	13015569		"NA"			1.0	1		5.5652194	6	3	4	2	0	1		6.0		4712.735								0.0	7.0	0.0
"Afghanistan"	1984	"AFG"	1					6500000	15.687313079833984				-2.9354870319366455									-66	-66	-66					1	0	1	0	0	7	0	0	1	7	8	265.87799072265625	12639052		"NA"			1.0	1		5.5830374	6	3	4	2	0	1		6.0		4417.651								0.0	7.0	0.0
"Afghanistan"	1985	"AFG"	1					16320000	16.60790252685547				-2.450427532196045									-66	-66	-66					1	0	1	0	0	7	0	0	1	7	8	269.3482360839844	12333105		"NA"			1.0	1		5.596005	6	3	4	2	0	1		6.0		4653.193								0.0	7.0	0.0
"Afghanistan"	1986	"AFG"	1					1910000	14.462614059448242				-1.9477851390838623									-66	-66	-66					1	0	1	0	0	7	0	0	1	7	8	274.53851318359375	12095207		"NA"			1.0	1		5.6150913	6	3	4	2	0	1	26.85879	6.0		5094.283								0.0	7.0	0.0
"Afghanistan"	1987	"AFG"	1					45280000	17.628376007080078				-1.3670964241027832									-66	-66	-66					1	0	1	0	0	7	0	0	1	7	8	242.0170135498047	11930979		"NA"			1.0	1		5.489008	6	3	4	2	0	1	27.41816	6.0		5511.74								0.0	7.0	0.0
"Afghanistan"	1988	"AFG"	1					72360000	18.097164154052734				-0.1324741691350937									-66	-66	-66					1	0	0	0	0	7	0	0	0	7	7	223.60543823242188	11915184		"NA"			1.0	1		5.409883	6	3	4	2	0	1	27.98917	6.0		5622.982								0.0	7.0	0.0
"Afghanistan"	1989	"AFG"	1					148310000	18.814815521240234				1.8670979738235474	0.6243853569030762								0	8	-8	-8				1	0	0	0	0	7	0	0	0	7	7	275.3106384277344	12139742		"No regime change"			1.0	1		5.6179	6	3	4	2	0	1	28.57208	6.0		5643.989								0.0	7.0	0.0
"Afghanistan"	1990	"AFG"	1					121720000	18.617233276367188							0		0		0		0	8	-8	-8	-8	0		1	0	0	0	0	7	0	0	0	7	7	286.1050720214844			"NA"			1.0	1	18.098	5.656359	6	3	4	2	0	1	29.16713	6.0	0.05	6339.095							-2.9957323	0.0	7.0	0.0
"Afghanistan"	1991	"AFG"	1					507530000	20.045066833496094							0		0		0		0	8	-8	-8	-8	0		1	0	0	0	0	7	0	0	0	7	7	247.00787353515625			"NA"			1.0	1		5.5094204	6	3	4	2	0	1	30.15625	6.0	0.038	6306.301							-3.270169	0.0	7.0	0.0
"Afghanistan"	1992	"AFG"	1					202000000	19.123777389526367							0		0		0		-77	-77	-77	0	-8	8		1	0	0	0	0	7	0	0	0	7	7	236.5251922607422			"NA"			1.0	1		5.466055	6	3	4	2	0	1	31.17891	6.0	60.025	4552.153							4.0947614	0.0	7.0	0.0
"Afghanistan"	1993	"AFG"	1					223800000	19.22626304626465							0		0		0		-77	-77	-77	0	0	0		1	0	0	0	0	7	0	0	0	7	7	166.50762939453125			"NA"			1.0	1		5.1150413	6	3	4	2	0	1	32.23625	6.0	32.132	3374.576							3.4698524	0.0	7.0	0.0
"Afghanistan"	1994	"AFG"	1					226420000	19.23790168762207							0		0		0		-77	-77	-77	0	0	0		1	0	0	0	0	7	0	0	0	7	7	122.63816833496094			"NA"			1.0	1		4.8092384	6	3	4	2	0	1	33.32945	6.0	19.131	2731.169							2.9513102	0.0	7.0	0.0
"Afghanistan"	1995	"AFG"	1					212530000	19.174592971801758							0		0		0		-77	-77	-77	0	0	0		1	0	0	0	0	7	0	0	0	7	7	177.27674865722656			"NA"			1.0	1	19.125	5.177712	6	3	4	2	0	1	34.45972	6.0	19.605	2679.133							2.9757845	0.0	7.0	0.0
"Afghanistan"	1996	"AFG"	1					169370000	18.947595596313477							0		0		0		0	7	-7	-7	0	-7		1	0	0	0	0	7	0	0	0	7	7	164.5771026611328			"No regime change"			1.0	1		5.1033792	6	3	4	2	0	1	35.46496	6.0	18.775	2674.236							2.932526	0.0	7.0	0.0
"Afghanistan"	1997	"AFG"	1					229740000	19.252458572387695							0		0		0		0	7	-7	-7	-7	0		1	0	0	0	0	7	0	0	0	7	7	154.8466796875			"NA"			1.0	1		5.0424356	6	3	4	2	0	1	36.49952	6.0	0.005	2676.674							-5.2983174	0.0	7.0	0.0
"Afghanistan"	1998	"AFG"	1					154200000	18.853761672973633							0		0		0		0	7	-7	-7	-7	0		1	0	0	0	0	7	0	0	0	7	7	146.76107788085938			"NA"			1.0	1		4.988806	6	3	4	2	0	1	37.56426	6.0		2667.115								0.0	7.0	0.0
"Afghanistan"	1999	"AFG"	1					142490000	18.774782180786133							0		0		0		0	7	-7	-7	-7	0		1	0	0	0	0	7	0	0	0	7	7	138.9928436279297			"NA"			1.0	1		4.9344225	6	3	4	2	0	1	38.66006	6.0	0	2568.243								0.0	7.0	0.0
"Afghanistan"	2000	"AFG"	1					135970000	18.72794532775879							0		0		0		0	7	-7	-7	-7	0		1	0	0	0	0	7	0	0	0	7	7	130.82736206054688			"NA"	11.0	0.9	1.0	1	20.197	4.8738785	6	3	4	2	0	1	39.78783	6.0	0	3587.336								0.0	7.0	0.0
"Afghanistan"	2001	"AFG"	1					404640000	19.81850814819336							0		0		0		-66	-66	-66		-7			1	0	0	3	0	7	0	0	3	7	10	122.25563049316406			"NA"			1.0	1		4.806114	6	3	4	2	0	1	40.93254	6.0	0.006	3809.767							-5.115996	0.0	7.0	0.0
"Afghanistan"	2002	"AFG"	1					1300490000	20.986007690429688	32.86631393432617						0		0		0		-66	-66	-66					1	0	0	3	0	0	0	0	3	0	3	213.4434814453125			"NA"			1.0	1		5.363372	6	3	4	2	0	1	42.11018	6.0	0.003	2510.285		0.36948878	5.496319	14.247315	12.443067	2.6565685	-5.809143	0.0	7.0	0.0
"Afghanistan"	2003	"AFG"	1	15.671380996704102	2.7518361824594466	6.4244818687438965	1.8601160049438477	1590700000	21.187440872192383	11.105780601501465						0		0		0		-66	-66	-66					1	0	0	3	0	0	0	0	3	0	3	207.03985595703125			"NA"			1.0	1		5.3329115	6	3	4	2	0	1	43.32171	6.0	0.022	2136.043		0.4351205	6.6585965	17.88009	16.885647	2.8836877	-3.8167129	3.0	7.0	0.0
"Afghanistan"	2004	"AFG"	1	7.992189884185791	2.0784648003465116	17.032127380371094	2.835101366043091	2171130000	21.49851417541504	11.458538055419922						0		0		0		-66	-66	-66					1	0	0	3	0	0	0	0	3	0	3	236.73660278320312			"NA"			1.0	1		5.466948	6	3	4	2	0	1	44.56809	6.0	0.03	2414.476		0.6241238	5.9562416	19.364359	16.361746	2.9634342	-3.506558	3.0	0.0	0.0
"Afghanistan"	2005	"AFG"	1	14.000280380249023	2.639077356575362	11.902693748474121	2.476764678955078	2752090000	21.735626220703125	12.42629623413086						0		0		0		-66	-66	-66																272.8626403808594			"NA"	26.0	5	1.0	1	21.312	5.6089687	6	3	4	2	0	1	45.85033	6.0	0.032	2166.149		0.58325297	6.367675	20.993889	19.987265	3.0442314	-3.4420195	3.0	0.0	0.0
"Afghanistan"	2006	"AFG"	1	5.343616962432861	1.675902757474028	9.707183837890625	2.2728662490844727	2999760000	21.82179832458496		1771475000					0		0		0		-66	-66	-66																285.2004699707031			"NA"			1.0	1		5.6531925	6	3	4	2	0	1	47.14849	6.0	0.035	2107.519		0.7983305	6.450537	22.696396	21.444675	3.1222062	-3.3524072	3.0	0.0	0.0
"Afghanistan"	2007	"AFG"	1													0		0		0																				344.7557373046875			"NA"			1.0	1		5.8428364	6	3	4	2	0	1	48.48341	6.0	0.042	3055.698		0.8283398	7.599399	29.984753	28.830172	3.4006891	-3.1700857			
"Albania"	1975	"ALB"	2										2.2405502796173096	0.8067215085029602								0	9	-9	-9				1	0	0	0	0	0	0	0	0	0	0	1126.278564453125	2400800		"NA"			0.0	2		7.0266743	3	5	3		0	1		0.0		0.38										
"Albania"	1976	"ALB"	2										2.202083110809326	0.7894037961959839								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	1133.67431640625	2454254		"NA"			0.0	2		7.0332193	3	5	3		0	1		0.0												
"Albania"	1977	"ALB"	2										2.1672346591949463	0.7734519839286804								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	1140.348876953125	2508024		"NA"			0.0	2		7.0390897	3	5	3		0	1		0.0		2								0.0	0.0	0.0
"Albania"	1978	"ALB"	2										2.1339848041534424	0.7579910159111023								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	1149.2371826171875	2562120		"NA"			0.0	2		7.0468535	3	5	3		0	1		0.0		1.98								0.0	0.0	0.0
"Albania"	1979	"ALB"	2										2.101320743560791	0.7425660490989685								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	939.2650756835938	2616528		"NA"			0.0	2		6.8450975	3	5	3		0	1		0.0		1.61								0.0	0.0	0.0
"Albania"	1980	"ALB"	2							23.11558723449707			2.071662187576294	0.7283512949943542								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	830.6285400390625	2671299		"NA"			0.0	2		6.7221828	3	5	3		0	1		0.0		1.681								0.0	0.0	0.0
"Albania"	1981	"ALB"	2	5.745635509490967	1.7484405247634975	-2.1773600578308105				22.982643127441406			1.9923373460769653	0.6893085241317749								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	842.237548828125	2725054		"NA"			0.0	2		6.736062	3	5	3		0	1		0.0		1.68								0.0	0.0	0.0
"Albania"	1982	"ALB"	2	2.948596715927124	1.0813293676593487	-0.01769999973475933				19.375			1.912492275238037	0.6484072208404541								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	850.5066528320312	2777672		"NA"			0.0	2		6.7458324	3	5	3		0	1		0.0		1.645								0.0	0.0	0.0
"Albania"	1983	"ALB"	2	1.104938268661499	0.09978946794447618	-0.016699999570846558				18.196603775024414			1.9302209615707397	0.6576344966888428								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	843.37841796875	2831808		"NA"			0.0	2		6.737416	3	5	3		0	1		0.0		1.61								0.0	0.0	0.0
"Albania"	1984	"ALB"	2	-1.2515966892242432		-0.0284000001847744				17.413082122802734			2.072582721710205	0.7287955284118652								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	815.4548950195312	2891112		"NA"			0.0	2		6.7037463	3	5	3		0	1		0.0		1.576								0.0	0.0	0.0
"Albania"	1985	"ALB"	2	1.7806439399719238	0.5769750629123356	0.35119709372520447	-1.046407699584961			16.235546112060547			2.266761064529419	0.8183519840240479								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	814.2301025390625	2957395		"NA"			0.0	2		6.702243	3	5	3		0	1		0.0		1.587								0.0	0.0	0.0
"Albania"	1986	"ALB"	2	5.637243270874023	1.7293951642572993	-2.3780007362365723				15.057504653930664			2.5290563106536865	0.9278462529182434								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	818.7169799804688	3033143		"NA"			0.0	2		6.7077384	3	5	3		0	1	110.7078	0.0		0.09								0.0	0.0	0.0
"Albania"	1987	"ALB"	2	-0.7878426313400269		0.000028300000849412754	-10.472648620605469			15.466297149658203			2.675785779953003	0.9842430949211121								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	790.8182373046875	3115399		"NA"			0.0	2		6.673068	3	5	3		0	1	113.723	0.0		0.129								0.0	0.0	0.0
"Albania"	1988	"ALB"	2	-1.4200396537780762		0.0000015599999869664316	-13.370824813842773	5560000	15.531108856201172	16.38228988647461			2.491337299346924	0.9128196239471436								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	798.0226440429688	3193989		"NA"			0.0	2		6.682137	3	5	3		0	1	116.6005	0.0		0.358								0.0	0.0	0.0
"Albania"	1989	"ALB"	2	9.836548805236816	2.286104918368478	-0.0000016999999843392288		10340000	16.151531219482422	17.940153121948242			1.8962528705596924	0.6398797631263733								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	935.8540649414062	3255133		"NA"			0.0	2		6.8414598	3	5	3		0	1	118.827	0.0		0.367								0.0	0.0	0.0
"Albania"	1990	"ALB"	2	-9.575639724731445		-0.4687076508998871		11050000	16.217941284179688	14.869446754455566			1.049514651298523	0.04832782223820686		0		0		0		3	2	1	1	-9	10		1	0	0	0	0	0	0	0	0	0	0	663.8197631835938	3289476		"Major Democratic"			0.0	2	36.428	6.4980106	3	5	3		0	1	120.0541	0.0		1.822								0.0	0.0	0.0
"Albania"	1991	"ALB"	2	-27.48084259033203		34.54011535644531	3.542121410369873	331950000	19.620494842529297	7.224579334259033	511485000		0.11032144725322723	-2.2043569087982178		0		0		0		3	2	1	1	1	0		1	0	0	0	0	0	0	0	0	0	0	497.6767578125	3293107		"Major Democratic"			0.0	2		6.209951	3	5	3		0	1	120.1349	0.0		3.54								0.0	0.0	0.0
"Albania"	1992	"ALB"	2	-7.199801921844482		249.6826934814453	5.520190715789795	403340000	19.815290451049805	11.490438461303711	632621000	20000000	-0.6921334862709045			0		0		0		6	1	5	5	1	4		1	0	0	0	0	0	0	0	0	0	0	475.7615661621094	3270393		"Major Democratic"			0.0	2		6.164917	3	5	3		0	1	119.233	0.0	3	4.353							1.0986123	0.0	0.0	0.0
"Albania"	1993	"ALB"	2	9.599998474121094	2.2617629395280585	114.83564758300781	4.743502140045166	295320000	19.503570556640625	15.422523498535156	786034000	58000000	-1.2264260053634644			0		0		0		6	1	5	5	5	0		1	0	0	0	0	0	0	0	0	0	0	539.9967651367188	3230529		"NA"			0.0	2		6.291563	3	5	3		0	1	117.6971	0.0	3	4.744							1.0986123	0.0	0.0	0.0
"Albania"	1994	"ALB"	2	9.400003433227539	2.2407100545128635	37.02473449707031	3.611586093902588	163100000	18.909873962402344	11.35168743133545	883115000	53000000	-1.3564924001693726			0		0		0		6	1	5	5	5	0		1	0	0	0	0	0	0	0	0	0	0	611.4539184570312	3187003		"NA"			0.0	2		6.4158397	3	5	3		0	1	116.038	0.0	3	5.019							1.0986123	0.0	0.0	0.0
"Albania"	1995	"ALB"	2	8.900001525878906	2.1860514481851476	9.83889389038086	2.2863433361053467	180210000	19.009634017944336	12.475374221801758	456418000	70000000	-1.1691539287567139			0		0		0		6	1	5	5	5	0		1	0	0	0	0	0	0	0	0	0	0	786.9803466796875	3149959		"NA"			0.0	2	38.911	6.6682034	3	5	3		0	1	114.6388	0.0	4.72	5.803		1.2784208	2.5883336	28.224586	107.05113	3.3401935	1.5518088	0.0	0.0	0.0
"Albania"	1996	"ALB"	2	9.10000228881836	2.208274665041274	28.41848373413086	3.3470396995544434	226470000	19.238122940063477	12.316515922546387	490915000	90100000	-0.8903443217277527			0		0		0		3	3	0	0	5	-5		1	0	0	0	0	0	0	0	0	0	0	1061.773681640625	3122038		"Minor Autocratic"			0.0	2		6.967696	3	5	3		0	1	113.5984	0.0	4.925	5.785		1.6020826	4.041886	43.04586	145.85928	3.7622662	1.5943242	0.0	0.0	0.0
"Albania"	1997	"ALB"	2	-10.200000762939453		13.943095207214355	2.6349844932556152	165800000	18.926292419433594	10.471900939941406	514875000	47500000	-0.6643334031105042			0		0		0		6	1	5	5	0	5		1	0	0	0	2	0	0	0	0	2	2	749.5154418945312	3101366		"Minor Democratic"			0.0	2		6.6194267	3	5	3		0	1	112.8431	0.0	0.03	5.379		1.8840913	4.8064303	36.13521	156.10495	3.5872676	-3.506558	0.0	0.0	0.0
"Albania"	1998	"ALB"	2	12.70000171661377	2.541602128630975	13.556011199951172	2.60683012008667	268510000	19.40839958190918	10.76140308380127	626487000	45010000	-0.427595853805542			0		0		0		6	1	5	5	5	0		1	0	0	0	0	0	0	0	0	0	0	879.6864624023438	3088133		"NA"			0.0	2		6.7795653	3	5	3		0	1	112.3736	0.0	22.332	5.353		2.1110866	5.33864	47.102047	183.78279	3.8523164	3.1060207	0.0	0.0	0.0
"Albania"	1999	"ALB"	2	10.100001335144043	2.3125355560396845	4.476071357727051	1.4987456798553467	487720000	20.005252838134766	17.287050247192383	709081000	41200000	-0.2206677347421646			0		0		0		6	1	5	5	5	0		1	0	0	0	0	0	0	0	0	0	0	1111.5067138671875	3081326		"NA"			0.0	2		7.0134716	3	5	3		0	1	112.1432	0.0	3.93	4.325		2.5246124	5.833766	65.024216	225.23114	4.17476	1.3686395	0.0	0.0	0.0
"Albania"	2000	"ALB"	2	7.299991607666016	1.9878731985188922	4.321515083312988	1.4636059999465942	317460000	19.575862884521484	19.135536193847656	1060765000	143000000	-0.04089999943971634			0		0		0		6	1	5	5	5	0		1	0	0	0	0	0	0	0	0	0	0	1181.6597900390625	3080066		"NA"	234.0	85	0.0	2	41.741	7.0746756	3	5	3		0	1	112.1115	0.0	0.523	6.802		2.2923734	6.350044	75.23641	266.3699	4.3206353	-0.6481738	0.0	0.0	0.0
"Albania"	2001	"ALB"	2	7.000004291534424	1.9459107621314717	3.4582831859588623	1.2407722473144531	269610000	19.412487030029297	20.51981544494629	1095338000	207300000	0.17059749364852905	-1.7684483528137207		0		0		0		6	1	5	5	5	0		1	0	0	0	0	0	0	0	0	0	0	1317.7593994140625	3085325	22.700000762939453	"NA"			0.0	2		7.183688	3	5	3		0	1	112.3131	0.0	0.292	7.626		2.3093045	6.0448537	79.862335	279.05542	4.3803043	-1.2310015	0.0	0.0	0.0
"Albania"	2002	"ALB"	2	2.9000000953674316	1.0647107698777492	3.300192356109619	1.1939808130264282	307980000	19.54554557800293	20.419307708740234	1117897000	135000000	0.3986113667488098	-0.9197683334350586		0		0		0		7	0	7	7	5	2		1	0	0	0	0	0	0	0	0	0	0	1434.3238525390625	3097648		"No regime change"			0.0	2		7.268449	3	5	3		0	1	112.7656	0.0	0.017	10.761		2.263598	6.2771964	90.26464	303.08322	4.5027456	-4.074542	0.0	0.0	0.0
"Albania"	2003	"ALB"	2	5.699999809265137	1.7404661413782472	3.383486747741699	1.2189067602157593	348750000	19.66986656188965	20.61939811706543	1484005000	178036400.7	0.5578975677490234	-0.5835798978805542		0		0		0		7	0	7	7	7	0		1	0	0	0	0	0	0	0	0	0	0	1828.4906005859375	3114978	15.199999809265137	"NA"			0.0	2		7.511246	3	5	3		0	1	113.3832	0.0	0.026	10.385		2.215021	6.1638145	113.00514	325.84427	4.727433	-3.6496587	0.0	0.0	0.0
"Albania"	2004	"ALB"	2	5.900000095367432	1.774952367075645	6.0077409744262695	1.7930488586425781	299070000	19.51618766784668	21.542118072509766	1547172000	341285112.5	0.6216316819190979	-0.47540751099586487		0		0		0		7	0	7	7	7	0		1	0	0	0	0	0	0	0	0	0	0	2331.257080078125	3134402	14.399999618530273	"NA"			0.0	2		7.754163	3	5	3		0	1	114.046	0.0	0.051	10.478		2.7350576	6.5138717	152.27039	359.14285	5.0256577	-2.9759297	0.0	0.0	0.0
"Albania"	2005	"ALB"	2	5.5	1.7047480922384253	3.5036604404449463	1.2538082599639893	319170000	19.581233978271484	22.26566505432129	1842389000	262479012.6	0.614778995513916	-0.48649242520332336		0		0		0		9	0	9	9	7	2													2595.13671875	3153731		"No regime change"	353.0	142	0.0	2	46.74	7.8613944	3	5	3		0	1	114.6642	0.0	0.056	12.722		2.7478917	6.2485695	162.26154	371.33392	5.0892096	-2.8824036	0.0	0.0	0.0
"Albania"	2006	"ALB"	2	5	1.6094379124341003	1.9613351821899414	0.6736254692077637	320880000	19.586578369140625	25.090526580810547	2340009000	325258000	0.5824971199035645	-0.540431022644043		0		0		0		9	0	9	9	9	0													2863.1201171875	3172155		"NA"			0.0	2		7.959667	3	5	3		0	1	115.2046	0.0	0.056	14.079		2.6520503	5.9885077	170.60266	401.39694	5.139337	-2.8824036	0.0	0.0	0.0
"Albania"	2007	"ALB"	2													0		0		0						9														3359.841552734375			"NA"			0.0	2		8.119649	3	5	3		0	1	115.6812	0.0	0.077	15.34		2.6291711	6.105261	206.11783	438.90765	5.328448	-2.5639498			
"Algeria"	1975	"DZA"	3	5.045342445373535	1.61846552967312	5.914017200469971	1.7773252725601196	181380000	19.01610565185547	33.68893814086914	4632813000	119000000	3.132999897003174	1.1419910192489624								0	9	-9	-9				1	0	0	0	0	0	0	0	0	0	0	973.3113403320312	16018194		"NA"			0.0	3		6.880704	5	5	3		0	1		2.0	21								3.0445225			
"Algeria"	1976	"DZA"	3	8.386756896972656	2.1266539018867783	10.840588569641113	2.3832972049713135	144290000	18.787336349487305	33.05458450317383	6114380000	187000000	3.1651811599731445	1.1522102355957031								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	1076.0177001953125	16533308		"NA"			0.0	3		6.9810224	5	5	3		0	1		2.0	39.58								3.678324			
"Algeria"	1977	"DZA"	3	5.258581638336182	1.6598613398809545	11.92711353302002	2.4788143634796143	129150000	18.676485061645508	30.586565017700195	10600257000	178452646.8	3.183661460876465	1.158031940460205								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	1232.6099853515625	17068140		"NA"			0.0	3		7.116889	5	5	3		0	1		2.0	52								3.9512436	0.0	0.0	0.0
"Algeria"	1978	"DZA"	3	9.214834213256836	2.2208145999948723	10.085119247436523	2.311060905456543	137470000	18.738916397094727	25.535837173461914	15735421000	135152172.3	3.2084012031555176	1.165772795677185								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	1499.7952880859375	17624636		"NA"			0.0	3		7.313084	5	5	3		0	1		2.0	52								3.9512436	0.0	0.0	0.0
"Algeria"	1979	"DZA"	3	7.477832794189453	2.011943016608424	13.987831115722656	2.6381876468658447	110840000	18.523597717285156	31.148300170898438	18507404000	25692486.04	3.2418582439422607	1.1761467456817627								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	1827.8372802734375	18205364		"NA"			0.0	3		7.5108886	5	5	3		0	1		2.0	52								3.9512436	0.0	0.0	0.0
"Algeria"	1980	"DZA"	3	0.7906032800674438	-0.23495897929506465	25.86203956604004	3.2527761459350586	181580000	19.0172061920166	34.338462829589844	19365079000	348669038.1	3.273632287979126	1.1859002113342285								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	2251.193359375	18811202		"NA"			0.0	3		7.719216	5	5	3		0	1		2.0	52	0.002							3.9512436	0.0	0.0	0.0
"Algeria"	1981	"DZA"	3	3	1.0986122886681098	14.353995323181152	2.6640284061431885	167070000	18.933923721313477	34.58725357055664	18372459000	13207259.36	3.3018929958343506	1.1944959163665771								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	2281.811767578125	19442696		"NA"			0.0	3		7.732725	5	5	3		0	1		2.0	167	0.003							5.117994	0.0	0.0	0.0
"Algeria"	1982	"DZA"	3	6.400000095367432	1.8562980052667872	1.9398025274276733	0.6625861525535583	134700000	18.71856117248535	30.924856185913086	17641556000	-53569192.64	3.3063299655914307	1.1958388090133667								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	2249.009033203125	20096280		"NA"			0.0	3		7.718245	5	5	3		0	1		2.0	167	0.003							5.117994	0.0	0.0	0.0
"Algeria"	1983	"DZA"	3	5.400000095367432	1.686398971230864	6.804795265197754	1.9176275730133057	93280000	18.351116180419922	27.941804885864258	16369509000	417641.1628	3.26646089553833	1.1837071180343628								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	2350.860595703125	20763556		"NA"			0.0	3		7.7625365	5	5	3		0	1		2.0	167	0.003							5.117994	0.0	0.0	0.0
"Algeria"	1984	"DZA"	3	5.599999904632568	1.722766580711205	8.433500289916992	2.132211923599243	120980000	18.611135482788086	25.71001434326172	15892231000	802668.8741	3.1751816272735596	1.1553648710250854								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	2470.313232421875	21433416		"NA"			0.0	3		7.8121004	5	5	3		0	1		2.0	167	0.003							5.117994	0.0	0.0	0.0
"Algeria"	1985	"DZA"	3	3.700000047683716	1.3083328325376695	4.9725189208984375	1.6039265394210815	172130000	18.963760375976562	23.583934783935547	18259906000	397788.2971	3.0506174564361572	1.1153440475463867								0	9	-9	-9	-9	0		1	0	0	0	0	0	0	0	0	0	0	2624.611328125	22097344		"NA"			0.0	3		7.8726883	5	5	3		0	1		2.0	174.16	0.003							5.1599746	0.0	0.0	0.0
